Title,Description,Source,Fetched Date,Combined Text,Score,Sentiment
Global markets extend losses as Trump says tariffs plan going very well,Londons FTSE 100 index falls on opening and follows further declines in the Asian markets,BBC Business,2025-04-04T07:25:27.386165,global market extend loss trump say tariff plan going well . london ftse 100 index fall opening follows decline asian market,0.128,Neutral
Trump tariffs trigger steepest US stocks drop since 2020 as China EU vow to hit back,Nike and Apple were among brands worst hit but Trump maintained the US economy would ultimately boom,BBC Business,2025-04-04T07:25:27.386165,trump tariff trigger steepest u stock drop since 2020 china eu vow hit back . nike apple among brand worst hit trump maintained u economy would ultimately boom,-0.7351,Negative
World of Business,Gain the leading edge with global insights for the boardroom and beyond in your inbox every Wednesday,BBC Business,2025-04-04T07:25:27.386165,world business . gain leading edge global insight boardroom beyond inbox every wednesday,0.5267,Positive
What is live shopping and will it take off,Big in Asia live shopping involves brands putting on live shows to sell direct to shoppers,BBC Business,2025-04-04T07:25:27.386165,live shopping take . big asia live shopping involves brand putting live show sell direct shopper,0.0,Neutral
Katya Adler EU talks tough on Trump tariffs in hope of Uturn,The EU has enormous economic clout as the biggest single market in the world but does not want to risk a backlash,BBC Business,2025-04-04T07:25:27.386165,katya adler eu talk tough trump tariff hope uturn . eu enormous economic clout biggest single market world want risk backlash,0.1531,Neutral
Nowheres safe How an island of penguins ended up on Trump tariff list,The remote Heard and McDonald Islands havent been visited by humans in almost a decade,BBC Business,2025-04-04T07:25:27.386165,nowhere safe island penguin ended trump tariff list . remote heard mcdonald island havent visited human almost decade,-0.3412,Negative
Canadian workers on edge as car plant hits pause over US tariffs,Stellantis will pause operations at its Ontario plant for two weeks leaving thousands worried about their jobs,BBC Business,2025-04-04T07:25:27.386165,canadian worker edge car plant hit pause u tariff . stellantis pause operation ontario plant two week leaving thousand worried job,-0.296,Negative
Who might buy TikTok as ban deadline looms Amazon joins bidders,Oracle and the founder of OnlyFans are also among names that have cropped up as the president seeks to broker a deal,BBC Business,2025-04-04T07:25:27.386165,might buy tiktok ban deadline loom amazon join bidder . oracle founder onlyfans also among name cropped president seek broker deal,-0.3818,Negative
The Finnish defence firms on steroids,Helsinki has become one of the top five cities in Europe for investment in defence and security technologies,BBC Business,2025-04-04T07:25:27.386165,finnish defence firm steroid . helsinki become one top five city europe investment defence security technology,0.6124,Positive
The Swedish city fined for missing an environmental target,Gothenburg has to pay a financial penalty if it misses certain annual sustainability goals,BBC Business,2025-04-04T07:25:27.386165,swedish city fined missing environmental target . gothenburg pay financial penalty miss certain annual sustainability goal,-0.6249,Negative
NYSE Opening Bell,Watch the latest from BBCs new daily business programme coming from the heart of New Yorks financial district,BBC Business,2025-04-04T07:25:27.386165,nyse opening bell . watch latest bbcs new daily business programme coming heart new york financial district,0.0,Neutral
The exGoogle exec who wants to simplify your life,Marissa Mayer a former Google and Yahoo executive believes AI should simplify our lives,BBC Business,2025-04-04T07:25:27.386165,exgoogle exec want simplify life . marissa mayer former google yahoo executive belief ai simplify life,0.0772,Neutral
US pharma boss Tariffs are pivotal moment and hard to come back from,Eli Lillys boss tells the BBC he is doubtful tariffs will bring jobs to the US or raise billions in taxes,BBC Business,2025-04-04T07:25:27.386165,u pharma bos tariff pivotal moment hard come back . eli lillys bos tell bbc doubtful tariff bring job u raise billion tax,-0.4215,Negative
How will India navigate a world on the brink of a trade war,India is the worlds fastestgrowing major economy How it deals with Trump will define its economic trajectory,BBC Business,2025-04-04T07:25:27.386165,india navigate world brink trade war . india world fastestgrowing major economy deal trump define economic trajectory,-0.5994,Negative
