Title,Description,Source,Fetched Date,Combined Text,Score,Sentiment
Trump says nonUS movies to be hit with 100 tariffs,The president blamed foreignmade movies for the American film industrys very fast death,BBC Business,2025-05-05T07:27:26.792785,trump say nonus movie hit 100 tariff . president blamed foreignmade movie american film industry fast death,-0.7906,Negative
Colombias wind farms bring promise and pain for indigenous group,The South American country is turning to wind power but some local people are unhappy,BBC Business,2025-05-05T07:27:26.792785,colombia wind farm bring promise pain indigenous group . south american country turning wind power local people unhappy,-0.5859,Negative
World of Business,Gain the leading edge with global insights for the boardroom and beyond in your inbox every Wednesday,BBC Business,2025-05-05T07:27:26.792785,world business . gain leading edge global insight boardroom beyond inbox every wednesday,0.5267,Positive
Londons spiralling housing crisis in numbers,Research sets out the challenges and solutions to tackle the growing housing need in the capital,BBC Business,2025-05-05T07:27:26.792785,london spiralling housing crisis number . research set challenge solution tackle growing housing need capital,-0.128,Neutral
Are alcoholfree drinks worth the price in 2025,It can cost the same as traditional drinks but making a zero alcohol beverage is a complex process,BBC Business,2025-05-05T07:27:26.792785,alcoholfree drink worth price 2025. cost traditional drink making zero alcohol beverage complex process,0.2263,Neutral
Warren Buffett 94 stepping down as Berkshire Hathaway CEO,The veteran investor told his companys annual meeting that he would hand over the reins to ViceChairman Greg Abel,BBC Business,2025-05-05T07:27:26.792785,warren buffett 94 stepping berkshire hathaway ceo . veteran investor told company annual meeting would hand rein vicechairman greg abel,0.4939,Positive
Elon Musks Starbase in Texas will officially become a city,Residents approved incorporating a patch of land as the new municipality in an election on Saturday,BBC Business,2025-05-05T07:27:26.792785,elon musk starbase texas officially become city . resident approved incorporating patch land new municipality election saturday,0.4215,Positive
How Carneys election win will change direction of trade war,In his exclusive BBC interview the Canadian Prime Minister indicates how he plans to tackle Trump,BBC Business,2025-05-05T07:27:26.792785,carneys election win change direction trade war . exclusive bbc interview canadian prime minister indicates plan tackle trump,0.1027,Neutral
Deported gang members get second chance at call centre,In the Mexican city of Tijuana a number of firms are employing people who were removed from the US,BBC Business,2025-05-05T07:27:26.792785,deported gang member get second chance call centre . mexican city tijuana number firm employing people removed u,0.3182,Positive
We dont care A defiant China looks beyond Trumps America,Chinese exporters tell the BBC if the US doesnt want their goods other countries have money to buy them,BBC Business,2025-05-05T07:27:26.792785,dont care defiant china look beyond trump america . chinese exporter tell bbc u doesnt want good country money buy,-0.5559,Negative
Highly unlikely for tariffs to be ratcheted up expert says,David Waddell says markets have sniffed out that there are reasons to be less pessimistic in this environment,BBC Business,2025-05-05T07:27:26.792785,highly unlikely tariff ratcheted expert say . david waddell say market sniffed reason less pessimistic environment,-0.2975,Negative
The exGoogle exec who wants to simplify your life,Marissa Mayer a former Google and Yahoo executive believes AI should simplify our lives,BBC Business,2025-05-05T07:27:26.792785,exgoogle exec want simplify life . marissa mayer former google yahoo executive belief ai simplify life,0.0772,Neutral
Uber starts allowing customers to pay in cash,Taxi app giant Uber said trials showed some people preferred paying in cash or did not have a bank card,BBC Business,2025-05-05T07:27:26.792785,uber start allowing customer pay cash . taxi app giant uber said trial showed people preferred paying cash bank card,-0.1027,Neutral
Wall Street stocks bounce back from Trump tariff losses,Investors were buoyed by a betterthanexpected jobs report and rising hope of USChina trade talks,BBC Business,2025-05-05T07:27:26.792785,wall street stock bounce back trump tariff loss . investor buoyed betterthanexpected job report rising hope uschina trade talk,0.1531,Neutral
Tariffs on car parts entering the US come into force,Import taxes were eased after carmaker outcry but its still a big tariff analysts say,BBC Business,2025-05-05T07:27:26.792785,tariff car part entering u come force . import tax eased carmaker outcry still big tariff analyst say,-0.2732,Negative
US court rules exAbercrombie CEO unfit for trial,Mike Jeffries is mentally incompetent and will spend time in hospital to see if his condition improves a judge rules,BBC Business,2025-05-05T07:27:26.792785,u court rule exabercrombie ceo unfit trial . mike jeffries mentally incompetent spend time hospital see condition improves judge rule,-0.0772,Neutral
US jobs grow by more than expected despite tariff turmoil,Employers added 177000 roles in April as the jobs market continues to prove resilient,BBC Business,2025-05-05T07:27:26.792785,u job grow expected despite tariff turmoil . employer added 177000 role april job market continues prove resilient,0.2755,Positive
Temu to stop selling goods from China directly to US customers,The online marketplace says it will move to a local fulfillment model in the US with sales handled by locally based sellers,BBC Business,2025-05-05T07:27:26.792785,temu stop selling good china directly u customer . online marketplace say move local fulfillment model u sale handled locally based seller,0.1779,Neutral
Playing with FIRE How to quit work and retire in your 30s,A personal finance strategy popular among millennials is helping them to quit their job and retire decades early,BBC Business,2025-05-05T07:27:26.792785,playing fire quit work retire 30 . personal finance strategy popular among millennials helping quit job retire decade early,0.5267,Positive
Boomerang CEOs Do they ever succeed,Five years after being ousted from WeWork Adam Neumann wants to rebuy the nowbankrupt business,BBC Business,2025-05-05T07:27:26.792785,boomerang ceo ever succeed . five year ousted wework adam neumann want rebuy nowbankrupt business,0.5423,Positive
How industry leaders transformed their career,The BBCs Katty Kay has spoken to successful changemakers to ask what made them pivot in their career,BBC Business,2025-05-05T07:27:26.792785,industry leader transformed career . bbcs katty kay spoken successful changemakers ask made pivot career,0.5859,Positive
Women were the original beer brewers what changed,Today the beer industry is maledominated but it wasnt always so,BBC Business,2025-05-05T07:27:26.792785,woman original beer brewer changed . today beer industry maledominated wasnt always,0.3182,Positive
How waiting alters our perception of time,Expert advice on how to get through a waiting period,BBC Business,2025-05-05T07:27:26.792785,waiting alters perception time . expert advice get waiting period,0.0,Neutral
Do the superrich deserve their wealth,Should there be a cap on billionaires wealth and their inheritances,BBC Business,2025-05-05T07:27:26.792785,superrich deserve wealth . cap billionaire wealth inheritance,0.7506,Positive
Four simple hacks to succeed in every conversation,A career coach a choreographer a chef and a dragon boat captain offer advice on giving critical feedback,BBC Business,2025-05-05T07:27:26.792785,four simple hack succeed every conversation . career coach choreographer chef dragon boat captain offer advice giving critical feedback,0.5106,Positive
Solo and hybrid work Navigating our future and new normal,Covid19 reshaped the way we live and work We rethink solo working and explore the future of worklife,BBC Business,2025-05-05T07:27:26.792785,solo hybrid work navigating future new normal . covid19 reshaped way live work rethink solo working explore future worklife,0.0,Neutral
Can supersonic flight ever be sustainable,How a new era of quiet net zero supersonic airliners could revolutionise the aviation industry,BBC Business,2025-05-05T07:27:26.792785,supersonic flight ever sustainable . new era quiet net zero supersonic airliner could revolutionise aviation industry,0.0,Neutral
