Title,Description,Source,Fetched Date
VW launches 58bn tieup with Tesla rival Rivian,The firms will share EV technology as they face slowing demand and competition from Chinese rivals,BBC Business,2024-11-13T07:22:25.579715
Bali flights cancelled due to dangerous volcanic ash,Australian airlines say it is unsafe to fly after Mount Lewotobi Lakilaki spewed ash,BBC Business,2024-11-13T07:22:25.579715
World of Business,Gain the leading edge with global insights for the boardroom and beyond in your inbox every Wednesday,BBC Business,2024-11-13T07:22:25.579715
Seven wild moments from the turbulent story of Bitcoin,Its record price is making headlines but thats just one part of the cryptocurrencys tumultuous story,BBC Business,2024-11-13T07:22:25.579715
DNAtesting site 23andMe to lay off 40 of its workers,The oncepopular general DNAtesting firm holds a trove of sensitive genetic data from its customers,BBC Business,2024-11-13T07:22:25.579715
Oil and gas are a gift of god says COP29 host,Azerbaijans president said countries should not be blamed for having fossil fuel reserves,BBC Business,2024-11-13T07:22:25.579715
Why Tesla crypto and prisons are Trump trade winners,As the dust settles on a postelection stock market rally some firms have already gained,BBC Business,2024-11-13T07:22:25.579715
Shell wins landmark climate case against green groups in Dutch appeal,A court throws out a ruling that the gas and oil giant cut its greenhouse gas emissions,BBC Business,2024-11-13T07:22:25.579715
Will Trumps victory spark a global trade war,Trump has promised tariffs on all foreign goods If he follows through many smaller economies may be forced to respond in kind,BBC Business,2024-11-13T07:22:25.579715
How Japans youngest CEO transformed Hello Kitty,As the cute character celebrates her 50th anniversary the firm behind it is now a trillion yen business,BBC Business,2024-11-13T07:22:25.579715
Trumps climate rollback to deter investors 11 Nov 2024,Expert says the US will lose opportunities if it steps back from climate commitments after Trumps reelection,BBC Business,2024-11-13T07:22:25.579715
Good Bad Billionaire,Simon Jack and Zing Tsjeng find out how the worlds billionaires made their money and then judge them Are they good bad or just another billionaire Listen to season two New episodes released on Mondays,BBC Business,2024-11-13T07:22:25.579715
The business of transforming mental health at work,Cherie Clonan CEO of The Digital Picnic explains how free dinners burnoutpreventing days off and even ADHD assessments have boosted employee wellbeing and her bottom line,BBC Business,2024-11-13T07:22:25.579715
Unemployment rises in UK as pay growth slows again,The rate of unemployment stood at 43 in the three months to September up from 4 the previous quarter,BBC Business,2024-11-13T07:22:25.579715
Gold prices and jobs Whats at stake in Ghanas elections,In an echo of the US the current vicepresident is up against an expresident in the 7 December vote,BBC Business,2024-11-13T07:22:25.579715
Airlines suspend Haiti flights after plane hit by gunfire,It is the second time in weeks an aircraft has come under fire over PortauPrince as gang violence worsens,BBC Business,2024-11-13T07:22:25.579715
An energy efficient home why is it so difficult,It can be hard to find good advice on how to make homes more energy efficient,BBC Business,2024-11-13T07:22:25.579715
Bitcoin tops record 80000 as Trump nears sweep of US Congress,On the campaign trail the presidentelect pledged to make America the crypto capital of the planet,BBC Business,2024-11-13T07:22:25.579715
Mattel deeply regrets porn site misprint on Wicked dolls,Recentlyreleased dolls tied to the new Wicked movie inadvertently carry the address of an adult website,BBC Business,2024-11-13T07:22:25.579715
Playing with FIRE How to quit work and retire in your 30s,A personal finance strategy popular among millennials is helping them to quit their job and retire decades early,BBC Business,2024-11-13T07:22:25.579715
Boomerang CEOs Do they ever succeed,Five years after being ousted from WeWork Adam Neumann wants to rebuy the nowbankrupt business,BBC Business,2024-11-13T07:22:25.579715
How industry leaders transformed their career,The BBCs Katty Kay has spoken to successful changemakers to ask what made them pivot in their career,BBC Business,2024-11-13T07:22:25.579715
Women were the original beer brewers what changed,Today the beer industry is maledominated but it wasnt always so,BBC Business,2024-11-13T07:22:25.579715
