Title,Description,Source,Fetched Date,Combined Text,Score,Sentiment
ExAbercrombie CEO used power wealth and influence to traffic vulnerable men prosecutors say,Mike Jeffries and his British partner have been arrested and charged in the alleged sex trafficking of more than a dozen victims,BBC Business,2024-10-23T07:24:42.982995,exabercrombie ceo used power wealth influence traffic vulnerable men prosecutor say . mike jeffries british partner arrested charged alleged sex trafficking dozen victim,-0.5719,Negative
Boeingmade satellite breaks up in space,The total loss of the communications satellite has affected Intelsat customers around the world,BBC Business,2024-10-23T07:24:42.982995,boeingmade satellite break space . total loss communication satellite affected intelsat customer around world,-0.4404,Negative
McDonalds burgers linked to E coli outbreak in the US,At least 49 people have been sickened and one person has died according to the CDC,BBC Business,2024-10-23T07:24:42.982995,mcdonalds burger linked e coli outbreak u . least 49 people sickened one person died according cdc,-0.7964,Negative
Giuliani must turn over 6m NYC apartment to election workers,He has a week to also hand over watches and sports memorabilia to two election Georgia workers who successfully sued him for defamation,BBC Business,2024-10-23T07:24:42.982995,giuliani must turn 6m nyc apartment election worker . week also hand watch sport memorabilia two election georgia worker successfully sued defamation,0.7506,Positive
HSBC splits bank between East and West in major overhaul,At the same time the banking giant named its first female finance chief in the firms 159year history,BBC Business,2024-10-23T07:24:42.982995,hsbc split bank east west major overhaul . time banking giant named first female finance chief firm 159year history,0.0,Neutral
Starbucks boss shakes up menu to win back customers,The coffee shop chain has also promised to look at pricing and staffing to prevent bottlenecks,BBC Business,2024-10-23T07:24:42.982995,starbucks bos shake menu win back customer . coffee shop chain also promised look pricing staffing prevent bottleneck,0.6908,Positive
Musk v Ambani Billionaires battle over Indias satellite internet,Musks Starlink and Mukesh Ambani are preparing to face off in Indias satellite broadband market,BBC Business,2024-10-23T07:24:42.982995,musk v ambani billionaire battle india satellite internet . musk starlink mukesh ambani preparing face india satellite broadband market,-0.3818,Negative
Will AI make work burnout worse,There are numerous AI tools to help simplify tasks for workers but some argue these are instead contributing to employee burnout,BBC Business,2024-10-23T07:24:42.982995,ai make work burnout worse . numerous ai tool help simplify task worker argue instead contributing employee burnout,-0.4215,Negative
Pound falls as UK inflation declines 16 Oct 2024,The British currency fell greater than expected and came up against a very strong dollar,BBC Business,2024-10-23T07:24:42.982995,pound fall uk inflation decline 16 oct 2024. british currency fell greater expected came strong dollar,0.7003,Positive
Trump has the worlds richest man on his side What does Musk want,The SpaceX boss says only his fellow billionaire can save democracy but some question Musks motives,BBC Business,2024-10-23T07:24:42.982995,trump world richest man side musk want . spacex bos say fellow billionaire save democracy question musk motif,0.7845,Positive
Nerves frayed in Canada and Mexico over US trade relations,As Americans prepare to vote in the presidential election Canadians and Mexicans mull the likely impact,BBC Business,2024-10-23T07:24:42.982995,nerve frayed canada mexico u trade relation . american prepare vote presidential election canadian mexican mull likely impact,0.0,Neutral
Good Bad Billionaire,Simon Jack and Zing Tsjeng find out how the worlds billionaires made their money and then judge them Are they good bad or just another billionaire Listen to season two New episodes released on Mondays,BBC Business,2024-10-23T07:24:42.982995,good bad billionaire . simon jack zing tsjeng find world billionaire made money judge good bad another billionaire listen season two new episode released monday,-0.296,Negative
How Duolingo became so addicting according to its CEO,Perhaps no app has mastered user loyalty quite like Duolingo the gamified languagelearning platform 34 million people a day cant put down,BBC Business,2024-10-23T07:24:42.982995,duolingo became addicting according ceo . perhaps app mastered user loyalty quite like duolingo gamified languagelearning platform 34 million people day cant put,0.7425,Positive
Reeves welcomes IMFs improved growth forecast,The global financial institution predicts stronger UK growth of 11 this year and 15 next year,BBC Business,2024-10-23T07:24:42.982995,reef welcome imf improved growth forecast . global financial institution predicts stronger uk growth 11 year 15 next year,0.9169,Positive
