Title,Description,Source,Fetched Date
Former TV host gets almost 10 years in prison for fraud,Ozy Media founder Carlos Watson was sentenced to 116 months in prison by a judge in New York,BBC Business,2024-12-17T07:25:53.362517
Trump meeting TikTok CEO as ban deadline looms,The social media giant is currently seeking to delay a law that would see it banned or sold in early 2025,BBC Business,2024-12-17T07:25:53.362517
World of Business,Gain the leading edge with global insights for the boardroom and beyond in your inbox every Wednesday,BBC Business,2024-12-17T07:25:53.362517
Amazon aware of warehouse injury risk report finds,The ecommerce giant is accused of trying to misrepresent its safety record but says a report isnt grounded in reality,BBC Business,2024-12-17T07:25:53.362517
Bitcoin hits new record high of more than 106000,The worlds largest cryptocurrency has risen by more than 50 since Donald Trumps election victory,BBC Business,2024-12-17T07:25:53.362517
Trump buoyant as big business and former foes fall in line,Many of the presidentelects former critics and adversaries have made overtures since his election victory,BBC Business,2024-12-17T07:25:53.362517
Canadas finance minister quits over Trump tariff dispute with Trudeau,Chrystia Freeland says Canada faces a grave challenge from incoming US President Donald Trumps tariff threats,BBC Business,2024-12-17T07:25:53.362517
Standing beside Trump Japanese billionaire pledges major US investment,Masayoshi Son said he would invest 100bn in the US and others could follow during Trumps second term,BBC Business,2024-12-17T07:25:53.362517
West African bloc pins hopes on ambitious superhighway from Ivory Coast to Nigeria,The road could breathe new life into West Africas regional bloc Ecowas,BBC Business,2024-12-17T07:25:53.362517
Trump rings bell on record stock market but will it last,The US presidentelect comes into office with a strong economy but investors hope for more and current highs may be difficult to sustain,BBC Business,2024-12-17T07:25:53.362517
All eyes on the Feds interest rate decision 16 Dec 2024,Market expert says a quarter of a percent interest rate cut expected but that might be it for some time,BBC Business,2024-12-17T07:25:53.362517
Good Bad Billionaire,Simon Jack and Zing Tsjeng find out how the worlds billionaires made their money and then judge them Are they good bad or just another billionaire Listen to season two New episodes released on Mondays,BBC Business,2024-12-17T07:25:53.362517
How one product made a multimillion dollar brand,Nell Diamond CEO of Hill House Home shares how her small business skyrocketed to global success with the launch of the Nap Dress in 2019,BBC Business,2024-12-17T07:25:53.362517
In from the cold Scandi wines hope to win over drinkers,Thanks to climate change and tougher vines Denmark and Sweden have a growing number of wineries,BBC Business,2024-12-17T07:25:53.362517
Christmas dinner in the UK set to cost less this year,The BBC digs into which bits of the festive feast have gone up and down in price,BBC Business,2024-12-17T07:25:53.362517
Royal Mail takeover by Czech billionaire approved,The 36bn deal by Daniel Kretinsky is cleared after agreeing legally binding undertakings,BBC Business,2024-12-17T07:25:53.362517
Trump gets 15m in ABC News defamation case,The network also publishes a statement expressing regret for statements by George Stephanopoulos,BBC Business,2024-12-17T07:25:53.362517
Founder of fashion chain Mango dies in cave accident,The 71yearold is remembered for his fashion leadership after the accident in caves near Barcelona,BBC Business,2024-12-17T07:25:53.362517
OpenAI whistleblower found dead in San Francisco apartment,The San Francisco medical examiners office determined Suchir Balajis death to be suicide and police found no evidence of foul play,BBC Business,2024-12-17T07:25:53.362517
Playing with FIRE How to quit work and retire in your 30s,A personal finance strategy popular among millennials is helping them to quit their job and retire decades early,BBC Business,2024-12-17T07:25:53.362517
Boomerang CEOs Do they ever succeed,Five years after being ousted from WeWork Adam Neumann wants to rebuy the nowbankrupt business,BBC Business,2024-12-17T07:25:53.362517
How industry leaders transformed their career,The BBCs Katty Kay has spoken to successful changemakers to ask what made them pivot in their career,BBC Business,2024-12-17T07:25:53.362517
Women were the original beer brewers what changed,Today the beer industry is maledominated but it wasnt always so,BBC Business,2024-12-17T07:25:53.362517
How waiting alters our perception of time,Expert advice on how to get through a waiting period,BBC Business,2024-12-17T07:25:53.362517
Do the superrich deserve their wealth,Should there be a cap on billionaires wealth and their inheritances,BBC Business,2024-12-17T07:25:53.362517
Four simple hacks to succeed in every conversation,A career coach a choreographer a chef and a dragon boat captain offer advice on giving critical feedback,BBC Business,2024-12-17T07:25:53.362517
Solo and hybrid work Navigating our future and new normal,Covid19 reshaped the way we live and work We rethink solo working and explore the future of worklife,BBC Business,2024-12-17T07:25:53.362517
Can supersonic flight ever be sustainable,How a new era of quiet net zero supersonic airliners could revolutionise the aviation industry,BBC Business,2024-12-17T07:25:53.362517
Commencement speech The surprising pitfall of your passions,Students are graduating in the US this week The commencement speeches might lead them into questionable choices,BBC Business,2024-12-17T07:25:53.362517
ASMR How whispering took over the internet,We meet the creators behind the current ASMR boom,BBC Business,2024-12-17T07:25:53.362517
A desk full of descriptions for your work colleagues,These are the long lost words youve been waiting for to describe your colleagues,BBC Business,2024-12-17T07:25:53.362517
Veterinarian suicide rates are very high Why,Veterinarian professionals are committing suicide at a higher rate than the general population,BBC Business,2024-12-17T07:25:53.362517
Tracing the powerful family roots of suspected killer Luigi Mangione,In his home city the accused shooters family name has meant wealth power prominence and philanthropy for decades,BBC Business,2024-12-17T07:25:53.362517
Canadian government moves to end weekslong postal strike,Around 55000 postal workers began striking on 15 November over pay and working conditions,BBC Business,2024-12-17T07:25:53.362517
UK doesnt have enough builders for Labours 15m homes,Builders and developers say reforms are needed to recruit more tradespeople to build the homes being promised,BBC Business,2024-12-17T07:25:53.362517
Milei Musk and Maga Is Argentina influencing the US,As Argentinas libertarian President Javier Milei marks one year in office his policies are keenly observed in the US,BBC Business,2024-12-17T07:25:53.362517
BBC complains to Apple over misleading shooting headline,Apples new artificial intelligence features falsely made it seem the BBC reported Luigi Mangione had shot himself,BBC Business,2024-12-17T07:25:53.362517
Influencers brand faces backlash over bullying claims,Fans are outraged by allegations of bodyshaming and a toxic workplace at fashion company Djerf Avenue,BBC Business,2024-12-17T07:25:53.362517
N Korea made millions from remote work scheme US says,Fourteen North Koreans have been charged with fraud in the US over an alleged longrunning conspiracy,BBC Business,2024-12-17T07:25:53.362517
UK economy shrinks for second month in a row,The economy had been expected to return to growth but it contracted by 01,BBC Business,2024-12-17T07:25:53.362517
Why digital twins could speed up drug discovery,AI can create digital humans and digital organs that can be used in clinical trials,BBC Business,2024-12-17T07:25:53.362517
John C Reilly to Be Honored at the Oscar Wilde Awards Exclusive,The 19th annual event returns to its original home the historic Ebell theater in Los Angeles three days before the Academy Awards,Hollywood Reporter,2024-12-17T07:25:53.681287
Owen Wilson Joins Travis Scott Onstage During Rolling Loud Festival Performance,Im feining for more the actor shouted into the crowd ahead of Scotts performance of Fein,Hollywood Reporter,2024-12-17T07:25:53.681287
Clay Aiken Says He Lost 50 Percent of His Fans After Coming Out as Gay in 2008,Back then it was a big deal he says noting that ticket sales for Broadways Spamalot which he was starring in at the time dropped and the show closed a few months later,Hollywood Reporter,2024-12-17T07:25:53.681287
Michael Moore Says He Will Not Tamp Down or Condemn Anger Stirred by Luigi Mangione,The man accused of shooting UnitedHealthcare CEO Brian Thompson named Moore who directed 2007s Sicko in his alleged manifesto,Hollywood Reporter,2024-12-17T07:25:53.681287
Conan OBriens Parents Die Three Days Apart From One Another,Dr Thomas OBrien was 95 and Ruth Reardon OBrien was 92,Hollywood Reporter,2024-12-17T07:25:53.681287
ABC News to Apologize and Pay 15M to Settle Defamation Suit Brought By Trump,The money will be donated to a Presidential foundation and museum established by Trump,Hollywood Reporter,2024-12-17T07:25:53.681287
Will Smith Shuts Down Rumored Connection to Sean Diddy Combs I Aint Been Nowhere Near That Man,The rapper said he doesnt typically address rumors or memes but he felt the need to clarify this particular one,Hollywood Reporter,2024-12-17T07:25:53.681287
JayZ Attorney Seeks to Dismiss Rape Accusers Suit After Jane Doe Admits to Inconsistencies in Her Recollection,The Alabama woman sat for an interview with NBC News prompting the rapper to respond,Hollywood Reporter,2024-12-17T07:25:53.681287
