Title,Description,Source,Fetched Date
How scammers duped India job seekers with a fake bank,Job scams are not uncommon in India but the setting up of a fake branch still took many by surprise,BBC Business,2024-10-22T07:25:40.290812
Blade Runner 2049 maker sues Musk over robotaxi images,Alcon Entertainment says it specifically denied a request to use material from the film at the event,BBC Business,2024-10-22T07:25:40.290812
Vulnerable customers had VW cars taken away,VW Finance showed a lack of empathy according to the Financial Conduct Authority,BBC Business,2024-10-22T07:25:40.290812
TikTok owner sacks intern for sabotaging AI project,Chinese technology giant ByteDance denied reports that the incident caused more than 10m of damage,BBC Business,2024-10-22T07:25:40.290812
How hoax bomb threats are hurting air travel in India,An unprecedented surge in hoax bomb threats to Indian airlines is wreaking havoc on the industry,BBC Business,2024-10-22T07:25:40.290812
A Netflix for the village Indias startups go rural,Indian startups are shifting their focus to rural consumers hoping to tap into a new wave of growth,BBC Business,2024-10-22T07:25:40.290812
Musk is giving some US voters 1m Is it legal,Two voters have already picked up their lotterystyle cheques for a million dollars from Elon Musk,BBC Business,2024-10-22T07:25:40.290812
Liam Paynes death prompts music industry soul searching,Is duty of care to musicians particularly young artists being addressed in the music industry,BBC Business,2024-10-22T07:25:40.290812
Pound falls as UK inflation declines 16 Oct 2024,The British currency fell greater than expected and came up against a very strong dollar,BBC Business,2024-10-22T07:25:40.290812
Would Donald Trumps taxes on trade hurt US consumers,What could happen if Donald Trump drastically increases tariffs as he has promised to do,BBC Business,2024-10-22T07:25:40.290812
Harris and Trump gamble 200m on biggest prize,The Keystone State is the lynchpin of the swingstate electoral firewalls for both campaigns,BBC Business,2024-10-22T07:25:40.290812
Good Bad Billionaire,Simon Jack and Zing Tsjeng find out how the worlds billionaires made their money and then judge them Are they good bad or just another billionaire Listen to season two New episodes released on Mondays,BBC Business,2024-10-22T07:25:40.290812
How Duolingo became so addicting according to its CEO,Perhaps no app has mastered user loyalty quite like Duolingo the gamified languagelearning platform 34 million people a day cant put down,BBC Business,2024-10-22T07:25:40.290812
Holiday in Greenland New airports aim to entice tourists,The Arctic territory hopes that three new airports will pave the way for direct flights from the US and Europe,BBC Business,2024-10-22T07:25:40.290812
The work sickness timebomb that risks a lost generation of UK workers,Britain is sick and getting sicker Economics editor Faisal Islam unpacks whether the government can get people working again,BBC Business,2024-10-22T07:25:40.290812
Top vaccine maker buys stake in major Bollywood studio,The deal comes at a time when Bollywood is struggling to overcome its lean patch since the Covid19 pandemic,BBC Business,2024-10-22T07:25:40.290812
Musks 1maday to swing states voters deeply concerning,The winner will be chosen from those who sign a petition by the tech billionaires Trumpsupporting group,BBC Business,2024-10-22T07:25:40.290812
Boeing strikers to vote on 35 pay rise offer,About 33000 unionised workers mostly in Seattle will decide this coming week whether to accept the deal,BBC Business,2024-10-22T07:25:40.290812
NHS consultant who lost 39k among 100 Revolut customers contacting BBC over scams,People say they have been poorly treated by the firm after being tricked out of cash while using app,BBC Business,2024-10-22T07:25:40.290812
Playing with FIRE How to quit work and retire in your 30s,A personal finance strategy popular among millennials is helping them to quit their job and retire decades early,BBC Business,2024-10-22T07:25:40.290812
Boomerang CEOs Do they ever succeed,Five years after being ousted from WeWork Adam Neumann wants to rebuy the nowbankrupt business,BBC Business,2024-10-22T07:25:40.290812
How industry leaders transformed their career,The BBCs Katty Kay has spoken to successful changemakers to ask what made them pivot in their career,BBC Business,2024-10-22T07:25:40.290812
Women were the original beer brewers what changed,Today the beer industry is maledominated but it wasnt always so,BBC Business,2024-10-22T07:25:40.290812
How waiting alters our perception of time,Expert advice on how to get through a waiting period,BBC Business,2024-10-22T07:25:40.290812
Do the superrich deserve their wealth,Should there be a cap on billionaires wealth and their inheritances,BBC Business,2024-10-22T07:25:40.290812
Four simple hacks to succeed in every conversation,A career coach a choreographer a chef and a dragon boat captain offer advice on giving critical feedback,BBC Business,2024-10-22T07:25:40.290812
Solo and hybrid work Navigating our future and new normal,Covid19 reshaped the way we live and work We rethink solo working and explore the future of worklife,BBC Business,2024-10-22T07:25:40.290812
Can supersonic flight ever be sustainable,How a new era of quiet net zero supersonic airliners could revolutionise the aviation industry,BBC Business,2024-10-22T07:25:40.290812
Commencement speech The surprising pitfall of your passions,Students are graduating in the US this week The commencement speeches might lead them into questionable choices,BBC Business,2024-10-22T07:25:40.290812
ASMR How whispering took over the internet,We meet the creators behind the current ASMR boom,BBC Business,2024-10-22T07:25:40.290812
A desk full of descriptions for your work colleagues,These are the long lost words youve been waiting for to describe your colleagues,BBC Business,2024-10-22T07:25:40.290812
Veterinarian suicide rates are very high Why,Veterinarian professionals are committing suicide at a higher rate than the general population,BBC Business,2024-10-22T07:25:40.290812
How does WhatsApp make money Its free with some tricks,We all use messaging apps such as WhatsApp for free but whats in it for them,BBC Business,2024-10-22T07:25:40.290812
Hurricane Oscar hits Cuba as it struggles with power outage,Millions of people are still without power with food rotting in fridges and no water supply in many homes,BBC Business,2024-10-22T07:25:40.290812
Meet the TikTokers buying up Japans empty homes,Content creators are going viral for renovating abandoned Japanese homes for low prices but is all as it seems,BBC Business,2024-10-22T07:25:40.290812
Chinas economic slowdown deepens,Gross domestic product rose by 46 on a yearly basis below Beijings around 5 annual target,BBC Business,2024-10-22T07:25:40.290812
US probing Elon Musks Tesla over selfdriving systems,The National Highway Traffic Safety Administrations evaluation is the first step toward a potential recall of 24 million Tesla vehicles,BBC Business,2024-10-22T07:25:40.290812
Trump says Apple boss called him to complain about EU,The EU ordered Apple to pay Ireland billions in unpaid taxes in September,BBC Business,2024-10-22T07:25:40.290812
Is esports a viable career path for young Africans,With esports on the rise across the continent could more young Africans make a career as professional gamers,BBC Business,2024-10-22T07:25:40.290812
Boohoo considers breakup as sales slide,The online fashion firm is mulling whether to offload its brands as sales remain under pressure,BBC Business,2024-10-22T07:25:40.290812
Tobacco firms to pay 236bn in proposed Canada settlement,The deal includes up to C100000 in compensation for some smokers and would resolve a decadeslong legal fight with cigarettemakers,BBC Business,2024-10-22T07:25:40.290812
The Office Star Jenna Fischer Called Christina Applegate Right Away After Receiving Breast Cancer Diagnosis,The sitcom actress reveals the fellow survivor was one of the first people she phoned after getting the news,Hollywood Reporter,2024-10-22T07:25:40.521392
Steven Spielberg Spike Lee and Ken Burns Among Recipients of National Medals of Arts,Missy Elliott and Queen Latifah are also among the 20 recipients of National Medals of Arts which will be formally presented by President Joe Biden at a White House ceremony,Hollywood Reporter,2024-10-22T07:25:40.521392
Grammys Tylas Album Kicked Out of RB Will Compete in Pop Exclusive,The singer whose viral hit Water won the inaugural best African music performance Grammy earlier this year will compete in pop with her debut album though it is rooted in Afrobeats and RB,Hollywood Reporter,2024-10-22T07:25:40.521392
LA Dodgers Headed to World Series After Beating Mets Will Face Yankees in the Fall Classic,The Dodgers eliminated the Mets on Sunday night in Game 6 of the National League Championship Series Game 1 of the World Series airs Friday on Fox,Hollywood Reporter,2024-10-22T07:25:40.521392
Alex Edelman Reveals Past Connection With Steven Spielbergs Mother at Shoah Foundation Gala,The starstudded New York event celebrated the 30th anniversary of the USCbased organization that aims to collect preserve and share testimonies with survivors and witnesses of the Holocaust and other genocidal crimes as well as to document and combat contemporary antisemitism,Hollywood Reporter,2024-10-22T07:25:40.521392
60 Minutes Responds to Donald Trumps Accusation Over Deceitful Editing of Kamala Harris Interview That Is False,Former President Donald Trump is accusing 60 Minutes of deceitful editing of our Oct 7 interview with Vice President Kamala Harris That is false the CBS newsmagazine said Sunday while the Trump campaign responded that the show just admitted to doing exactly what he accused them of,Hollywood Reporter,2024-10-22T07:25:40.521392
LGBTQ Filmmakers Activists Address How Hollywood Can Confront the Current Moment at NewFest36,A collection of voices across art and politics took part in a conversation about how storytelling and social media can help respond to antiLGBTQ backlash,Hollywood Reporter,2024-10-22T07:25:40.521392
Jennifer Lawrence Is Pregnant Set to Welcome Second Baby With Cooke Maroney,The news was confirmed after the Oscarwinning actress was spotted Saturday night in Los Angeles with a visible baby bump,Hollywood Reporter,2024-10-22T07:25:40.521392
2024 Rock Roll Hall of Fame Induction The Best Moments,The celebratory night featured a Cher and Dua Lipa duet Kelly Clarkson leading a Foreigner supergroup and Dave Matthews Band covering Talking Heads,Hollywood Reporter,2024-10-22T07:25:40.521392
Zayn Malik Postpones US Tour Dates Due to the Heartbreaking Loss of Liam Payne,Payne died Wednesday in Argentina,Hollywood Reporter,2024-10-22T07:25:40.521392
Cindy Charles Twitchs Head of Music Dies in Traffic Accident at 69,Anyone that uses music on Twitch owes a debt of gratitude to Cindys work wrote Twitch CEO Daniel Clancy in a tribute,Hollywood Reporter,2024-10-22T07:25:40.521392
Cheryl Cole Speaks Out on Liam Paynes Death Says Their Son Has to Face Reality of Never Seeing His Father Again,Please give Liam the little dignity he has left in the wake of his death to rest in some peace at last the English singer and television personality said in a statement,Hollywood Reporter,2024-10-22T07:25:40.521392
Massive Warner lands new cricket role,He may be retired from international cricket but fans will still get a glimpse of David Warner this summer with the veteran landing a new gig,News AU,2024-10-22T07:25:42.397772
Critics call out mass Commonwealth Games cull,There were some certainties around which sports would be axed for the cutprice 2026 Comm Games but the shock was in some which made the cut,News AU,2024-10-22T07:25:42.397772
NFL icons engagement plans for 24yo gf,The NFL coaching legend has been dating his much much younger partner since earlier this year and is making big plans,News AU,2024-10-22T07:25:42.397772
Dont like it Marnus act divides cricket,A former Australian captain has called out Marnus Labuschagne over a bizarre act to start the summer declaring I really wish he wouldnt,News AU,2024-10-22T07:25:42.397772
Uncapped ruck could play AllStars game,With the AFL Indigenous All Stars set to return after a 10year hiatus a ruckman without a senior game could be in line for a big promotion,News AU,2024-10-22T07:25:42.397772
