Title,Description,Source,Fetched Date,Combined Text,Score,Sentiment
China is trying to fix its economy Trump could derail those plans,Trump won the election on a platform of steep import taxes including tariffs as high as 60 on China,BBC Business,2024-11-08T07:21:52.642363,china trying fix economy trump could derail plan . trump election platform steep import tax including tariff high 60 china,-0.296,Negative
Nissan to lay off thousands of workers as sales drop,The Japanese car making giant has not yet said where in its global operations the job cuts will be made,BBC Business,2024-11-08T07:21:52.642363,nissan lay thousand worker sale drop . japanese car making giant yet said global operation job cut made,-0.4939,Negative
Oil firm blames UK windfall tax for North Sea pullout,Texasbased Apache says the windfall tax on energy profits will make its operations uneconomic,BBC Business,2024-11-08T07:21:52.642363,oil firm blame uk windfall tax north sea pullout . texasbased apache say windfall tax energy profit make operation uneconomic,0.3818,Positive
AI artwork of Alan Turing sells for record 13m,Sotherbys says the AiDa Robot work marks a moment in the history of modern and contemporary art,BBC Business,2024-11-08T07:21:52.642363,ai artwork alan turing sell record 13m . sotherbys say aida robot work mark moment history modern contemporary art,0.0,Neutral
Will Trumps victory spark a global trade war,Trump has promised tariffs on all foreign goods If he follows through many smaller economies may be forced to respond in kind,BBC Business,2024-11-08T07:21:52.642363,trump victory spark global trade war . trump promised tariff foreign good follows many smaller economy may forced respond kind,0.4215,Positive
US central bank boss says Trump cant fire him,The US central bank cuts interest rates as its chairman vows to stay on the job,BBC Business,2024-11-08T07:21:52.642363,u central bank bos say trump cant fire . u central bank cut interest rate chairman vow stay job,0.4471,Positive
Would Donald Trumps taxes on trade hurt US consumers,Trump claims more taxes on trade wouldnt be a cost to the US almost all economists dispute this,BBC Business,2024-11-08T07:21:52.642363,would donald trump tax trade hurt u consumer . trump claim tax trade wouldnt cost u almost economist dispute,-0.7024,Negative
Ultrarich using jets like taxis climate scientists warn,Researchers worked out the amount of planetwarming gas released by private jets over four years,BBC Business,2024-11-08T07:21:52.642363,ultrarich using jet like taxi climate scientist warn . researcher worked amount planetwarming gas released private jet four year,0.2732,Positive
Trump victory to bring Fed policy uncertainty 7 Nov 2024,Former Federal Reserve economist Claudia Sahm says future policy is uncertain after Donald Trumps reelection,BBC Business,2024-11-08T07:21:52.642363,trump victory bring fed policy uncertainty 7 nov 2024. former federal reserve economist claudia sahm say future policy uncertain donald trump reelection,-0.5574,Negative
Good Bad Billionaire,Simon Jack and Zing Tsjeng find out how the worlds billionaires made their money and then judge them Are they good bad or just another billionaire Listen to season two New episodes released on Mondays,BBC Business,2024-11-08T07:21:52.642363,good bad billionaire . simon jack zing tsjeng find world billionaire made money judge good bad another billionaire listen season two new episode released monday,-0.296,Negative
