Title,Description,Source,Fetched Date,Combined Text,Score,Sentiment
Iconic firm Campbell Soup set to drop soup from name,Executives at the 155year old firm plan to change its name to reflect its growing line of products,BBC Business,2024-09-11T07:21:50.940172,iconic firm campbell soup set drop soup name . executive 155year old firm plan change name reflect growing line product,-0.1027,Neutral
UK sells peaches from Fukushima nuclear disaster region,Harrods sale of the fruit is part of efforts to restore trust after the 2011 radiation leak,BBC Business,2024-09-11T07:21:50.940172,uk sell peach fukushima nuclear disaster region . harrod sale fruit part effort restore trust 2011 radiation leak,-0.25,Negative
GB News owner buys Spectator magazine for 100m,The rightleaning political magazine has been sold to the hedge fund tycoon Sir Paul Marshall,BBC Business,2024-09-11T07:21:50.940172,gb news owner buy spectator magazine 100m . rightleaning political magazine sold hedge fund tycoon sir paul marshall,0.0,Neutral
Billionaire takes off for first ever private spacewalk,The mission is the first of three funded by payments processing business founder Jared Isaacman,BBC Business,2024-09-11T07:21:50.940172,billionaire take first ever private spacewalk . mission first three funded payment processing business founder jared isaacman,0.0,Neutral
Grand Theft Audio The tricky business of music and gaming,How much is a song worth Thats the question after Rockstar Games butts heads with an 80s pop star,BBC Business,2024-09-11T07:21:50.940172,grand theft audio tricky business music gaming . much song worth thats question rockstar game butt head 80 pop star,0.5106,Positive
Apple told to pay Ireland 13bn in tax by EU,The European Court of Justice upheld a 2016 decision that said Apple received unlawful aid from Ireland,BBC Business,2024-09-11T07:21:50.940172,apple told pay ireland 13bn tax eu . european court justice upheld 2016 decision said apple received unlawful aid ireland,0.4588,Positive
Sony reveals much more expensive and powerful PlayStation 5 Pro,UK gamers will have to shell out 69999 when the upgraded console launches on 7 November,BBC Business,2024-09-11T07:21:50.940172,sony reveals much expensive powerful playstation 5 pro . uk gamers shell 69999 upgraded console launch 7 november,0.4215,Positive
EU court rules Google must pay 24bn fine,Google loses its appeal against the fine handed down for its shopping comparison service,BBC Business,2024-09-11T07:21:50.940172,eu court rule google must pay 24bn fine . google loses appeal fine handed shopping comparison service,-0.0258,Neutral
Kakeibo The Japanese art of saving money,Kakeibo a centuryold Japanese technique for budgeting is a nononsense way to take charge of your finances,BBC Business,2024-09-11T07:21:50.940172,kakeibo japanese art saving money . kakeibo centuryold japanese technique budgeting nononsense way take charge finance,0.0,Neutral
Good Bad Billionaire,Simon Jack and Zing Tsjeng find out how the worlds billionaires made their money and then judge them Are they good bad or just another billionaire Listen to season two New episodes released on Mondays,BBC Business,2024-09-11T07:21:50.940172,good bad billionaire . simon jack zing tsjeng find world billionaire made money judge good bad another billionaire listen season two new episode released monday,-0.296,Negative
How Microsoft is tackling AI bias,Microsoft is turning to AI to make its workplace more inclusive,BBC Business,2024-09-11T07:21:50.940172,microsoft tackling ai bias . microsoft turning ai make workplace inclusive,-0.1027,Neutral
Aly Raisman on competing at the highest level,The decorated US gymnast opened up to the BBCs Katty Kay about blocking out the noise trusting her training and her winning mindset,BBC Business,2024-09-11T07:21:50.940172,aly raisman competing highest level . decorated u gymnast opened bbcs katty kay blocking noise trusting training winning mindset,0.5423,Positive
Jackie JoynerKersees goldmedal attitude,The retired athlete and halloffamer opened up to the BBCs Katty Kay about the challenges she faced on the road to the Olympics and the winning mindset that saw her through them,BBC Business,2024-09-11T07:21:50.940172,jackie joynerkersees goldmedal attitude . retired athlete halloffamer opened bbcs katty kay challenge faced road olympics winning mindset saw,0.5719,Positive
UK state pension set to rise by 460 next year,The latest figure comes as the government faces a backlash over cutting winter fuel payments for most pensioners,BBC Business,2024-09-11T07:21:50.940172,uk state pension set rise 460 next year . latest figure come government face backlash cutting winter fuel payment pensioner,-0.128,Neutral
Apple banks on AI to boost sales of new iPhone 16,The firm says its new handset has been built for artificial intelligence as it looks to regain its edge,BBC Business,2024-09-11T07:21:50.940172,apple bank ai boost sale new iphone 16. firm say new handset built artificial intelligence look regain edge,0.7003,Positive
A lot of red flags Fyre Festival investor fears reboot disaster,Fraudster Billy McFarland says Fyre II will take place next year His former business partner says its not looking good,BBC Business,2024-09-11T07:21:50.940172,lot red flag fyre festival investor fear reboot disaster . fraudster billy mcfarland say fyre ii take place next year former business partner say looking good,-0.6908,Negative
Grim September ahead with 6000 steel and oil jobs to go in UK,The BBC understands the government is bracing itself for a tough month as workers face losing their jobs,BBC Business,2024-09-11T07:21:50.940172,grim september ahead 6000 steel oil job go uk . bbc understands government bracing tough month worker face losing job,-0.7783,Negative
Online overtakes TV in survey of UK news habits,Ofcom survey suggests 71 of the population said they now use online services for news,BBC Business,2024-09-11T07:21:50.940172,online overtakes tv survey uk news habit . ofcom survey suggests 71 population said use online service news,0.0,Neutral
EU facing existential risk without investment report,The longawaited report paints a bleak picture days ahead of the EUs new top team being confirmed,BBC Business,2024-09-11T07:21:50.940172,eu facing existential risk without investment report . longawaited report paint bleak picture day ahead eu new top team confirmed,-0.0772,Neutral
Playing with FIRE How to quit work and retire in your 30s,A personal finance strategy popular among millennials is helping them to quit their job and retire decades early,BBC Business,2024-09-11T07:21:50.940172,playing fire quit work retire 30 . personal finance strategy popular among millennials helping quit job retire decade early,0.5267,Positive
Boomerang CEOs Do they ever succeed,Five years after being ousted from WeWork Adam Neumann wants to rebuy the nowbankrupt business,BBC Business,2024-09-11T07:21:50.940172,boomerang ceo ever succeed . five year ousted wework adam neumann want rebuy nowbankrupt business,0.5423,Positive
How industry leaders transformed their career,The BBCs Katty Kay has spoken to successful changemakers to ask what made them pivot in their career,BBC Business,2024-09-11T07:21:50.940172,industry leader transformed career . bbcs katty kay spoken successful changemakers ask made pivot career,0.5859,Positive
Women were the original beer brewers what changed,Today the beer industry is maledominated but it wasnt always so,BBC Business,2024-09-11T07:21:50.940172,woman original beer brewer changed . today beer industry maledominated wasnt always,0.3182,Positive
How waiting alters our perception of time,Expert advice on how to get through a waiting period,BBC Business,2024-09-11T07:21:50.940172,waiting alters perception time . expert advice get waiting period,0.0,Neutral
Do the superrich deserve their wealth,Should there be a cap on billionaires wealth and their inheritances,BBC Business,2024-09-11T07:21:50.940172,superrich deserve wealth . cap billionaire wealth inheritance,0.7506,Positive
Four simple hacks to succeed in every conversation,A career coach a choreographer a chef and a dragon boat captain offer advice on giving critical feedback,BBC Business,2024-09-11T07:21:50.940172,four simple hack succeed every conversation . career coach choreographer chef dragon boat captain offer advice giving critical feedback,0.5106,Positive
Solo and hybrid work Navigating our future and new normal,Covid19 reshaped the way we live and work We rethink solo working and explore the future of worklife,BBC Business,2024-09-11T07:21:50.940172,solo hybrid work navigating future new normal . covid19 reshaped way live work rethink solo working explore future worklife,0.0,Neutral
Can supersonic flight ever be sustainable,How a new era of quiet net zero supersonic airliners could revolutionise the aviation industry,BBC Business,2024-09-11T07:21:50.940172,supersonic flight ever sustainable . new era quiet net zero supersonic airliner could revolutionise aviation industry,0.0,Neutral
Commencement speech The surprising pitfall of your passions,Students are graduating in the US this week The commencement speeches might lead them into questionable choices,BBC Business,2024-09-11T07:21:50.940172,commencement speech surprising pitfall passion . student graduating u week commencement speech might lead questionable choice,0.4404,Positive
ASMR How whispering took over the internet,We meet the creators behind the current ASMR boom,BBC Business,2024-09-11T07:21:50.940172,asmr whispering took internet . meet creator behind current asmr boom,0.0,Neutral
A desk full of descriptions for your work colleagues,These are the long lost words youve been waiting for to describe your colleagues,BBC Business,2024-09-11T07:21:50.940172,desk full description work colleague . long lost word youve waiting describe colleague,-0.3182,Negative
Veterinarian suicide rates are very high Why,Veterinarian professionals are committing suicide at a higher rate than the general population,BBC Business,2024-09-11T07:21:50.940172,veterinarian suicide rate high . veterinarian professional committing suicide higher rate general population,-0.8658,Negative
UK economy fails to grow for second month in a row,It comes after no growth in June and despite forecasts of slight growth of 02,BBC Business,2024-09-11T07:21:50.940172,uk economy fails grow second month row . come growth june despite forecast slight growth 02,0.34,Positive
How much is the winter fuel payment and how can I still claim it,Plans to change winter fuel payments have highlighted the problem of unclaimed pensioner benefits,BBC Business,2024-09-11T07:21:50.940172,much winter fuel payment still claim . plan change winter fuel payment highlighted problem unclaimed pensioner benefit,0.0772,Neutral
New oil and gas ban threatens jobs unions warn,Unite and the GMB say fossil fuels should not be abandoned until workers know how their jobs will be protected,BBC Business,2024-09-11T07:21:50.940172,new oil gas ban threatens job union warn . unite gmb say fossil fuel abandoned worker know job protected,-0.7717,Negative
More bus services could come under control of councils,Transport Secretary Louise Haigh promises to deliver a bus revolution that will save vital routes,BBC Business,2024-09-11T07:21:50.940172,bus service could come control council . transport secretary louise haigh promise deliver bus revolution save vital route,0.7717,Positive
Asos shoppers hit out at new 395 returns charge,The company said it was introducing a charge for customers with a frequently high return rate,BBC Business,2024-09-11T07:21:50.940172,asos shopper hit new 395 return charge . company said introducing charge customer frequently high return rate,0.0,Neutral
Aldi shoppers trade up to Wagyu steak and brioche buns,The supermarket reveals it made an extra 24bn in sales in 2023 despite now facing a slowdown in growth,BBC Business,2024-09-11T07:21:50.940172,aldi shopper trade wagyu steak brioche bun . supermarket reveals made extra 24bn sale 2023 despite facing slowdown growth,-0.2924,Negative
Boeing offers staff 25 pay hike in bid to avoid strike,The tentative deal comes just days ahead of a possible strike at the plane makers main factories,BBC Business,2024-09-11T07:21:50.940172,boeing offer staff 25 pay hike bid avoid strike . tentative deal come day ahead possible strike plane maker main factory,-0.5574,Negative
Without emergency government fund I wouldnt be here,The BBC hears from those who have used the Household Support Fund which has been extended until April 2025,BBC Business,2024-09-11T07:21:50.940172,without emergency government fund wouldnt . bbc hears used household support fund extended april 2025,0.5972,Positive
Chinese giant Chery could build cars in UK,Chery is weighing up the possibility of building cars in the UK according to a senior executive,BBC Business,2024-09-11T07:21:50.940172,chinese giant chery could build car uk . chery weighing possibility building car uk according senior executive,0.0,Neutral
Louisiana braces as Hurricane Francine barrels in,State orders evacuations and closes schools as it prepares for hurricanes landfall on Wednesday as a Category 2 storm,BBC Earth,2024-09-11T07:21:51.008674,louisiana brace hurricane francine barrel . state order evacuation close school prepares hurricane landfall wednesday category 2 storm,0.0,Neutral
The secluded life of the USs lasagne lizard,Scuba diving scientists are scouring riverbeds for the USselusive endangered hellbender also known as the snot otter to give them a fighting chance of survival,BBC Earth,2024-09-11T07:21:51.008674,secluded life us lasagne lizard . scuba diving scientist scouring riverbed usselusive endangered hellbender also known snot otter give fighting chance survival,-0.0516,Neutral
How good fire is reviving wildlife,The destruction a fire brings can be crucial for certain species to thrive Meet the conservationists reviving the ancient art of good fire,BBC Earth,2024-09-11T07:21:51.008674,good fire reviving wildlife . destruction fire brings crucial certain specie thrive meet conservationist reviving ancient art good fire,-0.4588,Negative
