Title,Description,Source,Fetched Date
Trump says he has no intention of firing Fed boss,Trump also expressed optimism that trade relations with China can be improved and a deal can be reached,BBC Business,2025-04-23T07:30:15.404125
Global growth forecast slashed by IMF over tariff impact,The US suffers the biggest downgrade to growth among advanced economies in the influential International Monetary Funds latest forecast,BBC Business,2025-04-23T07:30:15.404125
World of Business,Gain the leading edge with global insights for the boardroom and beyond in your inbox every Wednesday,BBC Business,2025-04-23T07:30:15.404125
US sets tariffs of up to 3521 on South East Asia solar panels,Several Chinese solar companies with factories across the region could face steep new tariffs,BBC Business,2025-04-23T07:30:15.404125
Vance calls for stronger IndiaUS relations as trade talks progress,US VicePresident JD Vance is currently on a fourday visit to India with his wife and three children,BBC Business,2025-04-23T07:30:15.404125
Why the IMF is worried about the economy three things to know,The influential financial agency is projecting slower economic growth in the US due to uncertainty around President Trumps tariffs,BBC Business,2025-04-23T07:30:15.404125
Musk to reduce Doge role after Tesla profits plunge,The tech boss says he intends to spend only one to two days a week on Trump administration matters,BBC Business,2025-04-23T07:30:15.404125
Why should I care if the US dollar falls,Why movements in the US dollar have a massive impact internationally and how it could affect you,BBC Business,2025-04-23T07:30:15.404125
The recordbreaking tunnel being built from Denmark to Germany,The rail and road link will slash journey times between much of Scandinavia and continental Europe,BBC Business,2025-04-23T07:30:15.404125
Firms say Meta not helping them to recover hacked accounts,Businesses around the world say they are unable to get back into their Facebook and Instagram pages,BBC Business,2025-04-23T07:30:15.404125
NYSE Opening Bell,Watch the latest from BBCs new daily business programme coming from the heart of New Yorks financial district,BBC Business,2025-04-23T07:30:15.404125
The exGoogle exec who wants to simplify your life,Marissa Mayer a former Google and Yahoo executive believes AI should simplify our lives,BBC Business,2025-04-23T07:30:15.404125
US stocks and dollar plunge as Trump attacks Fed chair Powell,The president amps up attack against US central bank boss calling him a major loser for not lowering interest rates,BBC Business,2025-04-23T07:30:15.404125
US FTC sues Uber alleging deceptive subscription practices,The FTC accused Uber of charging people for its Uber One subscription service without getting their consent,BBC Business,2025-04-23T07:30:15.404125
China warns nations against appeasing US in trade deals,Beijing was responding to reports that the US will pressure other nations to restrict trade with China,BBC Business,2025-04-23T07:30:15.404125
I was careful and followed instructions closely but still lost my crypto,A customers experience highlights issues dealing with cryptocurrency where many regular banking safeguards do not apply,BBC Business,2025-04-23T07:30:15.404125
DHL suspends high value US deliveries over tariffs,The postal giant will stop shipping packages to American consumers after a rise in red tape at customs,BBC Business,2025-04-23T07:30:15.404125
Inside the rural Texas town where Elon Musk is basing his business empire,The tycoon and Donald Trump adviser has moved his businesses from California to a mostly rural central Texas county,BBC Business,2025-04-23T07:30:15.404125
Playing with FIRE How to quit work and retire in your 30s,A personal finance strategy popular among millennials is helping them to quit their job and retire decades early,BBC Business,2025-04-23T07:30:15.404125
Boomerang CEOs Do they ever succeed,Five years after being ousted from WeWork Adam Neumann wants to rebuy the nowbankrupt business,BBC Business,2025-04-23T07:30:15.404125
How industry leaders transformed their career,The BBCs Katty Kay has spoken to successful changemakers to ask what made them pivot in their career,BBC Business,2025-04-23T07:30:15.404125
Women were the original beer brewers what changed,Today the beer industry is maledominated but it wasnt always so,BBC Business,2025-04-23T07:30:15.404125
How waiting alters our perception of time,Expert advice on how to get through a waiting period,BBC Business,2025-04-23T07:30:15.404125
Do the superrich deserve their wealth,Should there be a cap on billionaires wealth and their inheritances,BBC Business,2025-04-23T07:30:15.404125
Four simple hacks to succeed in every conversation,A career coach a choreographer a chef and a dragon boat captain offer advice on giving critical feedback,BBC Business,2025-04-23T07:30:15.404125
Solo and hybrid work Navigating our future and new normal,Covid19 reshaped the way we live and work We rethink solo working and explore the future of worklife,BBC Business,2025-04-23T07:30:15.404125
Can supersonic flight ever be sustainable,How a new era of quiet net zero supersonic airliners could revolutionise the aviation industry,BBC Business,2025-04-23T07:30:15.404125
Commencement speech The surprising pitfall of your passions,Students are graduating in the US this week The commencement speeches might lead them into questionable choices,BBC Business,2025-04-23T07:30:15.404125
A desk full of descriptions for your work colleagues,These are the long lost words youve been waiting for to describe your colleagues,BBC Business,2025-04-23T07:30:15.404125
Veterinarian suicide rates are very high Why,Veterinarian professionals are committing suicide at a higher rate than the general population,BBC Business,2025-04-23T07:30:15.404125
ASMR How whispering took over the internet,We meet the creators behind the current ASMR boom,BBC Business,2025-04-23T07:30:15.404125
Why everyone is suddenly so interested in US bond markets,What is happening with US bonds why Donald Trump cares and how ordinary Americans could be affected,BBC Business,2025-04-23T07:30:15.404125
