Title,Description,Source,Fetched Date
Stocks rise as investors await US presidential result,Investors are also focused on a US central bank rate decision and a key announcement on the Chinese economy,BBC Business,2024-11-06T07:22:49.265276
Mystery fires were Russian test runs to target cargo flights to US,The attacks targeted couriers in Poland Germany and the UK Polish prosecutors say,BBC Business,2024-11-06T07:22:49.265276
Elon Musk can keep giving 1m to voters judge rules,The giveaway is not a lotterylike contest and the recipients are not chosen randomly his lawyer said,BBC Business,2024-11-06T07:22:49.265276
Jantelagen Why Swedes wont talk about wealth,In Sweden a deeprooted cultural code called Jantelagen stops many from talking about their wealth,BBC Business,2024-11-06T07:22:49.265276
French families sue TikTok over harmful content,The platform is accused of exposing seven children to videos promoting selfharm and suicide,BBC Business,2024-11-06T07:22:49.265276
Netflix Europe offices raided in tax fraud probe,The raid is part of an investigation in France and the Netherlands that began in November 2022,BBC Business,2024-11-06T07:22:49.265276
Shopping giant Temu removes copies of tiny firms cards,A small business owner says identical versions of her products were copied without permission,BBC Business,2024-11-06T07:22:49.265276
Boeing workers end 7week strike on 38 pay rise deal,The damaging walkout by around 30000 unionised Boeing workers started on 13 September,BBC Business,2024-11-06T07:22:49.265276
Disinformation poses biggest risk in the US 5 Nov 2024,Global political risk expert says disinformation paired with a close outcome poses the biggest risk in the US,BBC Business,2024-11-06T07:22:49.265276
US election bets surge despite red flags and mixed record,Election bets have exploded in the US as it barrels toward the polls next week,BBC Business,2024-11-06T07:22:49.265276
How X users can earn thousands from US election misinformation and AI images,The accounts are part of proTrump and proHarris networks sharing each others content multiple times a day,BBC Business,2024-11-06T07:22:49.265276
Good Bad Billionaire,Simon Jack and Zing Tsjeng find out how the worlds billionaires made their money and then judge them Are they good bad or just another billionaire Listen to season two New episodes released on Mondays,BBC Business,2024-11-06T07:22:49.265276
The business of transforming mental health at work,Cherie Clonan CEO of The Digital Picnic explains how free dinners burnoutpreventing days off and even ADHD assessments have boosted employee wellbeing and her bottom line,BBC Business,2024-11-06T07:22:49.265276
The environmental campaigners fighting against data centres,A growing global movement is seeing people object to data centres in their locality,BBC Business,2024-11-06T07:22:49.265276
Hunt for Bitcoins elusive creator hits another dead end,Why are we still no closer to unmasking the mysterious Satoshi Nakamoto,BBC Business,2024-11-06T07:22:49.265276
Lying talent agent left us in lurch without cash and hope,A talent agent who supplied actors to shows on the BBC and Netflix withheld cash due to them former clients claim,BBC Business,2024-11-06T07:22:49.265276
DNAtesting site 23andMe fights for survival,Once used by millions to discover their family histories this week 23andMe was almost delisted What went wrong,BBC Business,2024-11-06T07:22:49.265276
Weightloss drug firm Wegovy invested 6bn in this town So why is it not booming,Europes most valuable company has invested billions in Kalundborg on Denmarks coast but it has many problems,BBC Business,2024-11-06T07:22:49.265276
Living with Nigerias blackouts six weeks no power,Large parts of Nigeria are experiencing power outages due to problems with the countrys grid,BBC Business,2024-11-06T07:22:49.265276
Playing with FIRE How to quit work and retire in your 30s,A personal finance strategy popular among millennials is helping them to quit their job and retire decades early,BBC Business,2024-11-06T07:22:49.265276
