Title,Description,Source,Fetched Date
Global markets extend losses as Trump says tariffs plan going very well,Londons FTSE 100 index falls on opening and follows further declines in the Asian markets,BBC Business,2025-04-04T07:25:27.386165
Trump tariffs trigger steepest US stocks drop since 2020 as China EU vow to hit back,Nike and Apple were among brands worst hit but Trump maintained the US economy would ultimately boom,BBC Business,2025-04-04T07:25:27.386165
World of Business,Gain the leading edge with global insights for the boardroom and beyond in your inbox every Wednesday,BBC Business,2025-04-04T07:25:27.386165
What is live shopping and will it take off,Big in Asia live shopping involves brands putting on live shows to sell direct to shoppers,BBC Business,2025-04-04T07:25:27.386165
Katya Adler EU talks tough on Trump tariffs in hope of Uturn,The EU has enormous economic clout as the biggest single market in the world but does not want to risk a backlash,BBC Business,2025-04-04T07:25:27.386165
Nowheres safe How an island of penguins ended up on Trump tariff list,The remote Heard and McDonald Islands havent been visited by humans in almost a decade,BBC Business,2025-04-04T07:25:27.386165
Canadian workers on edge as car plant hits pause over US tariffs,Stellantis will pause operations at its Ontario plant for two weeks leaving thousands worried about their jobs,BBC Business,2025-04-04T07:25:27.386165
Who might buy TikTok as ban deadline looms Amazon joins bidders,Oracle and the founder of OnlyFans are also among names that have cropped up as the president seeks to broker a deal,BBC Business,2025-04-04T07:25:27.386165
The Finnish defence firms on steroids,Helsinki has become one of the top five cities in Europe for investment in defence and security technologies,BBC Business,2025-04-04T07:25:27.386165
The Swedish city fined for missing an environmental target,Gothenburg has to pay a financial penalty if it misses certain annual sustainability goals,BBC Business,2025-04-04T07:25:27.386165
NYSE Opening Bell,Watch the latest from BBCs new daily business programme coming from the heart of New Yorks financial district,BBC Business,2025-04-04T07:25:27.386165
The exGoogle exec who wants to simplify your life,Marissa Mayer a former Google and Yahoo executive believes AI should simplify our lives,BBC Business,2025-04-04T07:25:27.386165
US pharma boss Tariffs are pivotal moment and hard to come back from,Eli Lillys boss tells the BBC he is doubtful tariffs will bring jobs to the US or raise billions in taxes,BBC Business,2025-04-04T07:25:27.386165
How will India navigate a world on the brink of a trade war,India is the worlds fastestgrowing major economy How it deals with Trump will define its economic trajectory,BBC Business,2025-04-04T07:25:27.386165
UK draws up list of US products it could hit with tariffs,The business secretary says he wants to reach an economic deal but would take necessary steps if talks failed,BBC Business,2025-04-04T07:25:27.386165
How jeans and diamonds pushed Lesotho to the top of Trumps tariffs list,Only Chinese goods are facing higher US tariffs than exports from Lesotho which will be charged at 50,BBC Business,2025-04-04T07:25:27.386165
Analysis Trumps tariffs are the biggest change to global trade in 100 years,The impact of the tariffs will be huge with significant changes to longstanding global avenues of trade,BBC Business,2025-04-04T07:25:27.386165
Africa cant rely on benevolence of others Africa bank chief,The African Development Bank president tells the BBC how poverty shaped his world view,BBC Business,2025-04-04T07:25:27.386165
Playing with FIRE How to quit work and retire in your 30s,A personal finance strategy popular among millennials is helping them to quit their job and retire decades early,BBC Business,2025-04-04T07:25:27.386165
Boomerang CEOs Do they ever succeed,Five years after being ousted from WeWork Adam Neumann wants to rebuy the nowbankrupt business,BBC Business,2025-04-04T07:25:27.386165
How industry leaders transformed their career,The BBCs Katty Kay has spoken to successful changemakers to ask what made them pivot in their career,BBC Business,2025-04-04T07:25:27.386165
Women were the original beer brewers what changed,Today the beer industry is maledominated but it wasnt always so,BBC Business,2025-04-04T07:25:27.386165
How waiting alters our perception of time,Expert advice on how to get through a waiting period,BBC Business,2025-04-04T07:25:27.386165
Do the superrich deserve their wealth,Should there be a cap on billionaires wealth and their inheritances,BBC Business,2025-04-04T07:25:27.386165
Four simple hacks to succeed in every conversation,A career coach a choreographer a chef and a dragon boat captain offer advice on giving critical feedback,BBC Business,2025-04-04T07:25:27.386165
Solo and hybrid work Navigating our future and new normal,Covid19 reshaped the way we live and work We rethink solo working and explore the future of worklife,BBC Business,2025-04-04T07:25:27.386165
Can supersonic flight ever be sustainable,How a new era of quiet net zero supersonic airliners could revolutionise the aviation industry,BBC Business,2025-04-04T07:25:27.386165
Commencement speech The surprising pitfall of your passions,Students are graduating in the US this week The commencement speeches might lead them into questionable choices,BBC Business,2025-04-04T07:25:27.386165
ASMR How whispering took over the internet,We meet the creators behind the current ASMR boom,BBC Business,2025-04-04T07:25:27.386165
A desk full of descriptions for your work colleagues,These are the long lost words youve been waiting for to describe your colleagues,BBC Business,2025-04-04T07:25:27.386165
Veterinarian suicide rates are very high Why,Veterinarian professionals are committing suicide at a higher rate than the general population,BBC Business,2025-04-04T07:25:27.386165
What next for products like the iPhone made in China And more of your questions answered,Donald Trump slaps much of the world with a 10 baseline tariff while others face even higher rates Our correspondents answer your questions,BBC Business,2025-04-04T07:25:27.386165
See all the Trump tariffs by country,A table showing all the new US tariffs announced by President Trump on Wednesday,BBC Business,2025-04-04T07:25:27.386165
How Trumps tariffs might affect you and your money,The UK has been hit with 10 tariffs by the US but there is uncertainty as to the impact of them,BBC Business,2025-04-04T07:25:27.386165
Europe hopes for Trump tariffs deal but prepares for the worst,The EUs message is that it is ready to negotiate with the US but at the same time poised to hit back too,BBC Business,2025-04-04T07:25:27.386165
The UK and US fallout from Trumps tariffs,The BBCs Henry Zeffman and Anthony Zurcher explain the fallout from Donald Trumps global trade tariffs,BBC Business,2025-04-04T07:25:27.386165
Punitive or a gift How five big economies see new Trump tariffs,BBC reporters look at how the latest US import taxes are seen in the EU China India the UK and South Africa,BBC Business,2025-04-04T07:25:27.386165
Russia not on Trumps tariff list,US media quotes the White House press secretary as saying this is because of sanctions on Moscow,BBC Business,2025-04-04T07:25:27.386165
Vance confident TikTok will be sold in US as deadline looms,Despite the increasing number of potential buyers neither the app nor its Chinese owner have confirmed they will do a deal,BBC Business,2025-04-04T07:25:27.386165
Canada will respond to Trump tariffs with purpose and with force Carney says,The PM has vows to hit back at American import taxes having received no reprieve in the latest announcements,BBC Business,2025-04-04T07:25:27.386165
Conan OBrien Says It Was Important to Attend Kennedy Center Mark Twain Event Despite Trump Overhaul,There was the question of Should I go should I not go And I felt like it was important to show up the comedian said during an episode of his podcast,Hollywood Reporter,2025-04-04T07:25:27.615859
MTV Video Music Awards to Air on CBS for First Time Via Simulcast,The 2025 VMAs will air live on Sept 7 on MTV and CBS and stream on Paramount,Hollywood Reporter,2025-04-04T07:25:27.615859
Kanye West Raps About Split With Wife Bianca Censori on His New Album WW3,The troubled rappermogul suggests trouble in his marriage on BIANCA from his new solo album which dropped on Thursday,Hollywood Reporter,2025-04-04T07:25:27.615859
Bruce Springsteen to Release Seven Lost Albums in June,The albums recorded from 1983 to 2018 will release as part of an extensive box set called Tracks II The Lost Albums,Hollywood Reporter,2025-04-04T07:25:27.615859
